over_team_image_peerUrls,wagonY,over_team_objectId,over_target,inningNumber,over_team_image_url,totalRuns,bowlerPlayerId,over_totalWickets,over_overLimit,over_team_isCountry,title,over_team_image_slug,over_overWickets,over_team_slug,over_overRuns,over_overNumber,noballs,ballsUnique,modified,over_team_id,_uid,over_team_longName,isFour,over_team_image_longCaption,timestamp,bowlerStatText,over_ballLimit,dismissalType,wagonZone,over_overEndBatsmen,oversUnique,over_totalRuns,events,wagonX,totalInningRuns,over_team_name,dismissalText,ballsActual,outPlayerId,id,over_team_image_width,over_team_image_id,over_team_image_photographer,over_rollover,over_team_abbreviation,over_team_primaryColor,over_isSuperOver,predictions,ballNumber,overNumber,over_team_imageUrl,over_team_image_credit,over_overEndBowlers,over_team_unofficialName,wides,isSix,batsmanStatText,dismissalText_long,isWicket,over_team_image_caption,commentImages,batsmanRuns,over_team_image_objectId,penalties,over_isComplete,totalInningWickets,oversActual,byes,commentTextItems,commentPreTextItems,commentPostTextItems,over_team_scribeId,dismissalText_short,legbyes,batsmanPlayerId,over,commentVideos,over_team_image_height,over_isMaiden,dismissalText_commentary
,105,,,2,,1,48148,,,,Behardien to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469583,,False,,,,,,8,,12.03,,[],154,122,,,,,12469583,,,,,,,,,3,13,,,,,0,False,,,False,,[],1,,0,,2,12.3,0,"[{'type': 'HTML', 'html': 'gets the cut away this time but only to short third man, they still manage to sneak a single'}]",,,,,0,10238,,[],,,
,297,,,2,,1,48148,,,,Behardien to Dwayne Bravo,,,,,,0,,2016-10-06T18:06:41.000Z,,12469585,,False,,,,,,4,,12.04,,[],265,123,,,,,12469585,,,,,,,,,4,13,,,,,0,False,,,False,,[],1,,0,,2,12.4,0,"[{'type': 'HTML', 'html': 'length on the stumps, this is clipped through midwicket'}]",,,,,0,45257,,[],,,
,325,,,2,,1,48148,,,,Behardien to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469587,,False,,,,,,4,,12.05,,[],243,124,,,,,12469587,,,,,,,,,5,13,,,,,0,False,,,False,,[],1,,0,,2,12.5,0,"[{'type': 'HTML', 'html': 'yorker, dug out down the ground'}]",,"[{'type': 'HTML', 'html': 'Game could potentially get quite boring now with this being slowly ticked off...'}]",,,0,10238,,[],,,
,326,4,166,2,/db/PICTURES/CMS/317600/317615.png,1,48148,2,20,True,Behardien to Dwayne Bravo,west-indies-team-logo,0,west-indies,8,13,0,,2016-10-06T18:06:41.000Z,4,12469589,West Indies,False,West Indies team logo,,,120,,4,"[{'player': {'id': 45257, 'objectId': 51439, 'name': 'DJ Bravo', 'longName': 'Dwayne Bravo', 'mobileName': 'Dwayne Bravo', 'indexName': 'Bravo, DJ', 'battingName': 'DJ Bravo', 'fieldingName': 'Bravo', 'slug': 'dwayne-bravo', 'imageUrl': '/db/PICTURES/CMS/309000/309099.png', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 7}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 309099, 'objectId': 1232616, 'slug': 'dwayne-bravo-portrait', 'url': '/db/PICTURES/CMS/309000/309099.png', 'width': 160, 'height': 200, 'caption': 'Dwayne Bravo portrait', 'longCaption': 'Dwayne Bravo portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 320092, 'objectId': 1260547, 'slug': 'dwayne-bravo-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320000/320092.png', 'width': 600, 'height': 436, 'caption': 'Dwayne Bravo player page headshot cutout, 2021', 'longCaption': 'Dwayne Bravo player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320000/320092.square.png'}}}, 'runs': 4, 'balls': 7, 'fours': 0, 'sixes': 0}, {'player': {'id': 10238, 'objectId': 52983, 'name': 'MN Samuels', 'longName': 'Marlon Samuels', 'mobileName': 'Samuels', 'indexName': 'Samuels, MN', 'battingName': 'MN Samuels', 'fieldingName': 'Samuels', 'slug': 'marlon-samuels', 'imageUrl': '/db/PICTURES/CMS/132300/132390.1.jpg', 'dateOfBirth': {'year': 1981, 'month': 2, 'date': 5}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 132390, 'objectId': 513161, 'slug': 'marlon-samuels', 'url': '/db/PICTURES/CMS/132300/132390.1.jpg', 'width': 160, 'height': 200, 'caption': 'Marlon Samuels', 'longCaption': 'Marlon Samuels', 'credit': 'DigicelCricket.com/Brooks LaTouche Photography', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 316505, 'objectId': 1251134, 'slug': 'mn-samuels-headshot', 'url': '/db/PICTURES/CMS/316500/316505.png', 'width': 600, 'height': 436, 'caption': 'MN Samuels headshot', 'longCaption': 'MN Samuels headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 18, 'balls': 20, 'fours': 2, 'sixes': 0}]",12.06,125,[],232,125,West Indies,,,,12469589,500,317615,,,WI,#790d1a,False,,6,13,/db/PICTURES/CMS/317600/317615.png,West Indies Cricket,"[{'player': {'id': 48148, 'objectId': 44410, 'name': 'F Behardien', 'longName': 'Farhaan Behardien', 'mobileName': 'Behardien', 'indexName': 'Behardien, F', 'battingName': 'F Behardien', 'fieldingName': 'Behardien', 'slug': 'farhaan-behardien', 'imageUrl': '/db/PICTURES/CMS/263700/263766.1.jpg', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 9}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 263766, 'objectId': 1100135, 'slug': 'farhaan-behardien-portrait', 'url': '/db/PICTURES/CMS/263700/263766.1.jpg', 'width': 160, 'height': 200, 'caption': 'Farhaan Behardien portrait', 'longCaption': None, 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [10], 'playingRoles': ['batting allrounder'], 'headshotImage': {'id': 316580, 'objectId': 1251209, 'slug': 'f-behardien-headshot', 'url': '/db/PICTURES/CMS/316500/316580.png', 'width': 600, 'height': 436, 'caption': 'F Behardien headshot', 'longCaption': 'F Behardien headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 8, 'wickets': 0, 'currentType': 1}, {'player': {'id': 67296, 'objectId': 550215, 'name': 'K Rabada', 'longName': 'Kagiso Rabada', 'mobileName': 'Rabada', 'indexName': 'Rabada, K', 'battingName': 'K Rabada', 'fieldingName': 'Rabada', 'slug': 'kagiso-rabada', 'imageUrl': '/db/PICTURES/CMS/317900/317954.jpg', 'dateOfBirth': {'year': 1995, 'month': 5, 'date': 25}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 317954, 'objectId': 1254922, 'slug': 'kagiso-rabada-portrait', 'url': '/db/PICTURES/CMS/317900/317954.jpg', 'width': 160, 'height': 200, 'caption': 'Kagiso Rabada portrait', 'longCaption': 'Kagiso Rabada portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 320376, 'objectId': 1261170, 'slug': 'kagiso-rabada-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320300/320376.png', 'width': 600, 'height': 436, 'caption': 'Kagiso Rabada player page headshot cutout, 2021', 'longCaption': 'Kagiso Rabada player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320300/320376.square.png'}}}, 'overs': 4, 'balls': 24, 'maidens': 0, 'conceded': 38, 'wickets': 0, 'currentType': 2}]",,0,False,,,False,West Indies team logo,[],1,1254181,0,True,2,12.6,0,"[{'type': 'HTML', 'html': 'length ball, a cutter, waited for and nudged down the ground for an easy single'}]",,,4,,0,45257,,[],500,False,
,199,,,2,,0,48777,,,,Wiese to Dwayne Bravo,,,,,,0,,2016-10-06T18:06:41.000Z,,12469591,,False,,,,,,6,,13.01,,[],115,125,,,,,12469591,,,,,,,,,1,14,,,,,0,False,,,False,,[],0,,0,,2,13.1,0,"[{'type': 'HTML', 'html': 'back of a length just outside off, press off the back foot straight to extra cover'}]","[{'type': 'HTML', 'html': '<b>Wiese</b> back...'}]",,,,0,45257,,[],,,
,128,,,2,,1,48777,,,,Wiese to Dwayne Bravo,,,,,,0,,2016-10-06T18:06:41.000Z,,12469593,,False,,,,,,7,,13.02,,[],120,126,,,,,12469593,,,,,,,,,2,14,,,,,0,False,,,False,,[],1,,0,,2,13.2,0,"[{'type': 'HTML', 'html': 'tighter line, dropped just behind backward point'}]",,,,,0,45257,,[],,,
,194,,,2,,0,48777,,,,Wiese to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469595,,False,,,,,,5,,13.03,,[],171,126,,,,,12469595,,,,,,,,,3,14,,,,,0,False,,,False,,[],0,,0,,2,13.3,0,"[{'type': 'HTML', 'html': 'full angled in at the batsman who only rolls this back up the wicket'}]",,,,,0,10238,,[],,,
,130,,,2,,4,48777,,,,Wiese to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469597,,True,,,,,,2,,13.04,,[],347,130,,,,,12469597,,,,,,,,,4,14,,,,,0,False,,,False,,[],4,,0,,2,13.4,0,"[{'type': 'HTML', 'html': 'angled in again but a touch shorter and Samuels steers it backward to deep square'}]",,,,,0,10238,,[],,,
,336,,,2,,1,48777,,,,Wiese to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469599,,False,,,,,,5,,13.05,,[],157,131,,,,,12469599,,,,,,,,,5,14,,,,,0,False,,,False,,[],1,,0,,2,13.5,0,"[{'type': 'HTML', 'html': 'slower ball a foot outside off, driven down to long-on'}]",,,,,0,10238,,[],,,
,324,4,166,2,/db/PICTURES/CMS/317600/317615.png,1,48777,2,20,True,Wiese to Dwayne Bravo,west-indies-team-logo,0,west-indies,7,14,0,,2016-10-06T18:06:41.000Z,4,12469601,West Indies,False,West Indies team logo,,,120,,4,"[{'player': {'id': 45257, 'objectId': 51439, 'name': 'DJ Bravo', 'longName': 'Dwayne Bravo', 'mobileName': 'Dwayne Bravo', 'indexName': 'Bravo, DJ', 'battingName': 'DJ Bravo', 'fieldingName': 'Bravo', 'slug': 'dwayne-bravo', 'imageUrl': '/db/PICTURES/CMS/309000/309099.png', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 7}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 309099, 'objectId': 1232616, 'slug': 'dwayne-bravo-portrait', 'url': '/db/PICTURES/CMS/309000/309099.png', 'width': 160, 'height': 200, 'caption': 'Dwayne Bravo portrait', 'longCaption': 'Dwayne Bravo portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 320092, 'objectId': 1260547, 'slug': 'dwayne-bravo-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320000/320092.png', 'width': 600, 'height': 436, 'caption': 'Dwayne Bravo player page headshot cutout, 2021', 'longCaption': 'Dwayne Bravo player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320000/320092.square.png'}}}, 'runs': 6, 'balls': 10, 'fours': 0, 'sixes': 0}, {'player': {'id': 10238, 'objectId': 52983, 'name': 'MN Samuels', 'longName': 'Marlon Samuels', 'mobileName': 'Samuels', 'indexName': 'Samuels, MN', 'battingName': 'MN Samuels', 'fieldingName': 'Samuels', 'slug': 'marlon-samuels', 'imageUrl': '/db/PICTURES/CMS/132300/132390.1.jpg', 'dateOfBirth': {'year': 1981, 'month': 2, 'date': 5}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 132390, 'objectId': 513161, 'slug': 'marlon-samuels', 'url': '/db/PICTURES/CMS/132300/132390.1.jpg', 'width': 160, 'height': 200, 'caption': 'Marlon Samuels', 'longCaption': 'Marlon Samuels', 'credit': 'DigicelCricket.com/Brooks LaTouche Photography', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 316505, 'objectId': 1251134, 'slug': 'mn-samuels-headshot', 'url': '/db/PICTURES/CMS/316500/316505.png', 'width': 600, 'height': 436, 'caption': 'MN Samuels headshot', 'longCaption': 'MN Samuels headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 23, 'balls': 23, 'fours': 3, 'sixes': 0}]",13.06,132,[],217,132,West Indies,,,,12469601,500,317615,,,WI,#790d1a,False,,6,14,/db/PICTURES/CMS/317600/317615.png,West Indies Cricket,"[{'player': {'id': 48777, 'objectId': 221140, 'name': 'D Wiese', 'longName': 'David Wiese', 'mobileName': 'Wiese', 'indexName': 'Wiese, D', 'battingName': 'D Wiese', 'fieldingName': 'Wiese', 'slug': 'david-wiese', 'imageUrl': '/db/PICTURES/CMS/312100/312185.png', 'dateOfBirth': {'year': 1985, 'month': 5, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rmf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium-fast'], 'image': {'id': 312185, 'objectId': 1239252, 'slug': 'david-wiese-portrait', 'url': '/db/PICTURES/CMS/312100/312185.png', 'width': 160, 'height': 200, 'caption': 'David Wiese portrait', 'longCaption': 'David Wiese portrait, November 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 28, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 322079, 'objectId': 1264453, 'slug': 'david-wiese-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/322000/322079.png', 'width': 600, 'height': 436, 'caption': 'David Wiese player page headshot cutout, 2021', 'longCaption': 'David Wiese player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/322000/322079.square.png'}}}, 'overs': 2, 'balls': 12, 'maidens': 0, 'conceded': 16, 'wickets': 0, 'currentType': 1}, {'player': {'id': 48148, 'objectId': 44410, 'name': 'F Behardien', 'longName': 'Farhaan Behardien', 'mobileName': 'Behardien', 'indexName': 'Behardien, F', 'battingName': 'F Behardien', 'fieldingName': 'Behardien', 'slug': 'farhaan-behardien', 'imageUrl': '/db/PICTURES/CMS/263700/263766.1.jpg', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 9}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 263766, 'objectId': 1100135, 'slug': 'farhaan-behardien-portrait', 'url': '/db/PICTURES/CMS/263700/263766.1.jpg', 'width': 160, 'height': 200, 'caption': 'Farhaan Behardien portrait', 'longCaption': None, 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [10], 'playingRoles': ['batting allrounder'], 'headshotImage': {'id': 316580, 'objectId': 1251209, 'slug': 'f-behardien-headshot', 'url': '/db/PICTURES/CMS/316500/316580.png', 'width': 600, 'height': 436, 'caption': 'F Behardien headshot', 'longCaption': 'F Behardien headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 8, 'wickets': 0, 'currentType': 2}]",,0,False,,,False,West Indies team logo,[],1,1254181,0,True,2,13.6,0,"[{'type': 'HTML', 'html': 'fuller and straighter, clipped down to long-on'}]",,,4,,0,45257,,[],500,False,
,194,,,2,,1,52222,,,,Abbott to Dwayne Bravo,,,,,,0,,2016-10-06T18:06:41.000Z,,12469603,,False,,,,,,3,,14.01,,[],244,133,,,,,12469603,,,,,,,,,1,15,,,,,0,False,,,False,,[],1,,0,,2,14.1,0,"[{'type': 'HTML', 'html': 'length on the stumps, tucked into midwicket'}]","[{'type': 'HTML', 'html': '<b>Abbott</b> into the attack...'}]",,,,0,45257,,[],,,
,211,,,2,,1,52222,,,,Abbott to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469605,,False,,,,,,3,,14.02,,[],312,134,,,,,12469605,,,,,,,,,2,15,,,,,0,False,,,False,,[],1,,0,,2,14.2,0,"[{'type': 'HTML', 'html': 'follows the batsman stepping to leg who mis-pulls just out of the reach of a diving midwicket'}]",,,,,0,10238,,[],,,
,182,,,2,,1,52222,,,,Abbott to Dwayne Bravo,,,,,,0,,2016-10-06T18:06:41.000Z,,12469607,,False,,,,,,3,,14.03,,[],221,135,,,,,12469607,,,,,,,,,3,15,,,,,0,False,,,False,,[],1,,0,,2,14.3,0,"[{'type': 'HTML', 'html': 'back of a length and straighter, dropped just into the leg side and they take a cheeky single'}]",,,,,0,45257,,[],,,
,212,,,2,,6,52222,,,,Abbott to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469609,,False,,,,,,3,,14.04,,[],352,141,,,,,12469609,,,,,,,,,4,15,,,,,0,True,,,False,,[],6,,0,,2,14.4,0,"[{'type': 'HTML', 'html': 'short ball, Samuels onto it quickly and pulls over midwicket, nice timing'}]",,,,,0,10238,,[],,,
,130,,,2,,2,52222,,,,Abbott to Samuels,,,,,,0,,2016-10-06T18:06:41.000Z,,12469611,,False,,,,,,2,,14.05,,[],326,143,,,,,12469611,,,,,,,,,5,15,,,,,0,False,,,False,,[],2,,0,,2,14.5,0,"[{'type': 'HTML', 'html': 'more of a slap this time looking to go leg side again, big top edge that flies down towards long leg, Tahir comes in and misjudges it completely, ends up diving forward and missing the chance'}]",,,,,0,10238,,[],,,
,193,4,166,2,/db/PICTURES/CMS/317600/317615.png,4,52222,2,20,True,Abbott to Samuels,west-indies-team-logo,0,west-indies,15,15,0,,2016-10-06T18:06:41.000Z,4,12469613,West Indies,True,West Indies team logo,,,120,,6,"[{'player': {'id': 10238, 'objectId': 52983, 'name': 'MN Samuels', 'longName': 'Marlon Samuels', 'mobileName': 'Samuels', 'indexName': 'Samuels, MN', 'battingName': 'MN Samuels', 'fieldingName': 'Samuels', 'slug': 'marlon-samuels', 'imageUrl': '/db/PICTURES/CMS/132300/132390.1.jpg', 'dateOfBirth': {'year': 1981, 'month': 2, 'date': 5}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 132390, 'objectId': 513161, 'slug': 'marlon-samuels', 'url': '/db/PICTURES/CMS/132300/132390.1.jpg', 'width': 160, 'height': 200, 'caption': 'Marlon Samuels', 'longCaption': 'Marlon Samuels', 'credit': 'DigicelCricket.com/Brooks LaTouche Photography', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 316505, 'objectId': 1251134, 'slug': 'mn-samuels-headshot', 'url': '/db/PICTURES/CMS/316500/316505.png', 'width': 600, 'height': 436, 'caption': 'MN Samuels headshot', 'longCaption': 'MN Samuels headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 36, 'balls': 27, 'fours': 4, 'sixes': 1}, {'player': {'id': 45257, 'objectId': 51439, 'name': 'DJ Bravo', 'longName': 'Dwayne Bravo', 'mobileName': 'Dwayne Bravo', 'indexName': 'Bravo, DJ', 'battingName': 'DJ Bravo', 'fieldingName': 'Bravo', 'slug': 'dwayne-bravo', 'imageUrl': '/db/PICTURES/CMS/309000/309099.png', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 7}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 309099, 'objectId': 1232616, 'slug': 'dwayne-bravo-portrait', 'url': '/db/PICTURES/CMS/309000/309099.png', 'width': 160, 'height': 200, 'caption': 'Dwayne Bravo portrait', 'longCaption': 'Dwayne Bravo portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 320092, 'objectId': 1260547, 'slug': 'dwayne-bravo-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320000/320092.png', 'width': 600, 'height': 436, 'caption': 'Dwayne Bravo player page headshot cutout, 2021', 'longCaption': 'Dwayne Bravo player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320000/320092.square.png'}}}, 'runs': 8, 'balls': 12, 'fours': 0, 'sixes': 0}]",14.06,147,[],12,147,West Indies,,,,12469613,500,317615,,,WI,#790d1a,False,,6,15,/db/PICTURES/CMS/317600/317615.png,West Indies Cricket,"[{'player': {'id': 52222, 'objectId': 297583, 'name': 'KJ Abbott', 'longName': 'Kyle Abbott', 'mobileName': 'Abbott', 'indexName': 'Abbott, KJ', 'battingName': 'KJ Abbott', 'fieldingName': 'Abbott', 'slug': 'kyle-abbott', 'imageUrl': '/db/PICTURES/CMS/267200/267241.1.jpg', 'dateOfBirth': {'year': 1987, 'month': 6, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 267241, 'objectId': 1117422, 'slug': 'kyle-abbott-head-shot', 'url': '/db/PICTURES/CMS/267200/267241.1.jpg', 'width': 160, 'height': 193, 'caption': 'Kyle Abbott head shot', 'longCaption': 'Kyle Abbott head shot', 'credit': 'Hampshire County Cricket Club', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 316630, 'objectId': 1251262, 'slug': 'kj-abbott-headshot', 'url': '/db/PICTURES/CMS/316600/316630.png', 'width': 600, 'height': 436, 'caption': 'KJ Abbott headshot', 'longCaption': 'KJ Abbott headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 3, 'balls': 18, 'maidens': 0, 'conceded': 27, 'wickets': 0, 'currentType': 1}, {'player': {'id': 48777, 'objectId': 221140, 'name': 'D Wiese', 'longName': 'David Wiese', 'mobileName': 'Wiese', 'indexName': 'Wiese, D', 'battingName': 'D Wiese', 'fieldingName': 'Wiese', 'slug': 'david-wiese', 'imageUrl': '/db/PICTURES/CMS/312100/312185.png', 'dateOfBirth': {'year': 1985, 'month': 5, 'date': 18}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rmf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium-fast'], 'image': {'id': 312185, 'objectId': 1239252, 'slug': 'david-wiese-portrait', 'url': '/db/PICTURES/CMS/312100/312185.png', 'width': 160, 'height': 200, 'caption': 'David Wiese portrait', 'longCaption': 'David Wiese portrait, November 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 28, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 322079, 'objectId': 1264453, 'slug': 'david-wiese-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/322000/322079.png', 'width': 600, 'height': 436, 'caption': 'David Wiese player page headshot cutout, 2021', 'longCaption': 'David Wiese player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/322000/322079.square.png'}}}, 'overs': 2, 'balls': 12, 'maidens': 0, 'conceded': 16, 'wickets': 0, 'currentType': 2}]",,0,False,,,False,West Indies team logo,[],4,1254181,0,True,2,14.6,0,"[{'type': 'HTML', 'html': 'back of a length wide of off stump, hammered only a few yards wide of the cover sweeper but the fielder has absolutely no chance'}]",,,4,,0,10238,,[],500,False,
